	Meta data			
	Physical channel	 Start Time	 Sample Interval	 Sample Count
	Channel 0 (PXI1Slot5/0)	-0.48993584	0.00000704	100000
	Channel 1 (PXI1Slot5/1)	-0.48993584	0.00000704	100000
				
	Data			
Time	Channel 0 (PXI1Slot5/0)	 Channel 1 (PXI1Slot5/1)		
0.09748288	-0.076949764	0.84427396		
0.09748992	-0.076116514	0.84235808		
0.09749696	-0.074172264	0.842631777		
0.097504	-0.076672014	0.84235808		
0.09751104	-0.075283264	0.842905474		
0.09751808	-0.078060764	0.844000263		
0.09752512	-0.078060764	0.845095052		
0.09753216	-0.077783014	0.843179172		
0.0975392	-0.076672014	0.843452869		
0.09754624	-0.078338514	0.842084383		
0.09755328	-0.076116514	0.842905474		
0.09756032	-0.076394264	0.842905474		
0.09756736	-0.077227514	0.842905474		
0.0975744	-0.075283264	0.839347412		
0.09758144	-0.076949764	0.839621109		
0.09758848	-0.078338514	0.843726566		
0.09759552	-0.076394264	0.844000263		
0.09760256	-0.075283264	0.84427396		
0.0976096	-0.078894014	0.843452869		
0.09761664	-0.078060764	0.844547657		
0.09762368	-0.078894014	0.844000263		
0.09763072	-0.078060764	0.843179172		
0.09763776	-0.075838764	0.842631777		
0.0976448	-0.078060764	0.842905474		
0.09765184	-0.076672014	0.844000263		
0.09765888	-0.076672014	0.843726566		
0.09766592	-0.078060764	0.843179172		
0.09767296	-0.078338514	0.843726566		
0.09768	-0.079171764	0.843726566		
0.09768704	-0.078338514	0.844547657		
0.09769408	-0.076949764	0.843452869		
0.09770112	-0.076949764	0.843726566		
0.09770816	-0.076949764	0.84235808		
0.0977152	-0.076672014	0.844000263		
0.09772224	-0.076949764	0.84427396		
0.09772928	-0.077505264	0.843179172		
0.09773632	-0.076949764	0.844000263		
0.09774336	-0.078616264	0.84235808		
0.0977504	-0.077227514	0.842084383		
0.09775744	-0.076949764	0.843726566		
0.09776448	-0.078616264	0.845095052		
0.09777152	-0.078338514	0.842905474		
0.09777856	-0.077505264	0.843726566		
0.0977856	-0.077783014	0.844000263		
0.09779264	-0.077227514	0.843452869		
0.09779968	-0.078894014	0.843452869		
0.09780672	-0.079171764	0.842084383		
0.09781376	-0.076949764	0.843179172		
0.0978208	-0.077505264	0.842631777		
0.09782784	-0.076949764	0.84427396		
0.09783488	-0.080005013	0.843179172		
0.09784192	-0.077783014	0.842631777		
0.09784896	-0.081671513	0.849747903		
0.097856	-0.077227514	0.84427396		
0.09786304	-0.078060764	0.844547657		
0.09787008	-0.078894014	0.844547657		
0.09787712	-0.078060764	0.843726566		
0.09788416	-0.079727263	0.84235808		
0.0978912	-0.078616264	0.844547657		
0.09789824	-0.077505264	0.841810686		
0.09790528	-0.079171764	0.844547657		
0.09791232	-0.078616264	0.841810686		
0.09791936	-0.078060764	0.84235808		
0.0979264	-0.075838764	0.842631777		
0.09793344	-0.078338514	0.843726566		
0.09794048	-0.077783014	0.843726566		
0.09794752	-0.077227514	0.84427396		
0.09795456	-0.076672014	0.846463537		
0.0979616	-0.077505264	0.844000263		
0.09796864	-0.078338514	0.842905474		
0.09797568	-0.078338514	0.843179172		
0.09798272	-0.076949764	0.841536989		
0.09798976	-0.077783014	0.84235808		
0.0979968	-0.075838764	0.844547657		
0.09800384	-0.078616264	0.842905474		
0.09801088	-0.081116013	0.847010932		
0.09801792	-0.078060764	0.843452869		
0.09802496	-0.077505264	0.845642446		
0.098032	-0.077227514	0.842631777		
0.09803904	-0.078338514	0.84235808		
0.09804608	-0.078616264	0.842631777		
0.09805312	-0.076949764	0.845095052		
0.09806016	-0.079171764	0.842631777		
0.0980672	-0.076672014	0.845368749		
0.09807424	-0.078616264	0.845916143		
0.09808128	-0.078060764	0.843726566		
0.09808832	-0.079171764	0.84235808		
0.09809536	-0.080005013	0.842631777		
0.0981024	-0.076672014	0.843179172		
0.09810944	-0.076672014	0.84235808		
0.09811648	-0.076672014	0.844547657		
0.09812352	-0.078338514	0.840168503		
0.09813056	-0.078060764	0.843452869		
0.0981376	-0.077783014	0.842084383		
0.09814464	-0.075561014	0.837978926		
0.09815168	-0.076949764	0.843179172		
0.09815872	-0.078616264	0.843179172		
0.09816576	-0.076949764	0.843726566		
0.0981728	-0.077505264	0.843452869		
0.09817984	-0.078616264	0.842905474		
0.09818688	-0.078338514	0.840715897		
0.09819392	-0.076949764	0.843726566		
0.09820096	-0.078060764	0.843179172		
0.098208	-0.077505264	0.842905474		
0.09821504	-0.078338514	0.842905474		
0.09822208	-0.078060764	0.842084383		
0.09822912	-0.076672014	0.842905474		
0.09823616	-0.078060764	0.843452869		
0.0982432	-0.077783014	0.843726566		
0.09825024	-0.078894014	0.843179172		
0.09825728	-0.078060764	0.845095052		
0.09826432	-0.077505264	0.843726566		
0.09827136	-0.079171764	0.844547657		
0.0982784	-0.078060764	0.843726566		
0.09828544	-0.073339014	0.839621109		
0.09829248	-0.078060764	0.841810686		
0.09829952	-0.078616264	0.843452869		
0.09830656	-0.077227514	0.844821354		
0.0983136	-0.080005013	0.843452869		
0.09832064	-0.078616264	0.841263292		
0.09832768	-0.078060764	0.843452869		
0.09833472	-0.078616264	0.842905474		
0.09834176	-0.077783014	0.843179172		
0.0983488	-0.078338514	0.841263292		
0.09835584	-0.077505264	0.844000263		
0.09836288	-0.081116013	0.841536989		
0.09836992	-0.076949764	0.843179172		
0.09837696	-0.078616264	0.843726566		
0.098384	-0.077505264	0.844000263		
0.09839104	-0.078338514	0.843726566		
0.09839808	-0.076949764	0.842084383		
0.09840512	-0.077505264	0.843452869		
0.09841216	-0.078338514	0.841536989		
0.0984192	-0.078060764	0.843452869		
0.09842624	-0.076949764	0.842905474		
0.09843328	-0.078616264	0.84235808		
0.09844032	-0.078616264	0.841536989		
0.09844736	-0.074172264	0.839621109		
0.0984544	-0.077505264	0.841263292		
0.09846144	-0.076949764	0.841263292		
0.09846848	-0.079171764	0.842084383		
0.09847552	-0.079449513	0.84235808		
0.09848256	-0.077783014	0.842084383		
0.0984896	-0.078060764	0.841810686		
0.09849664	-0.079449513	0.84235808		
0.09850368	-0.077505264	0.841810686		
0.09851072	-0.077227514	0.841810686		
0.09851776	-0.076116514	0.841263292		
0.0985248	-0.079171764	0.842631777		
0.09853184	-0.077783014	0.843726566		
0.09853888	-0.078338514	0.843452869		
0.09854592	-0.076949764	0.844547657		
0.09855296	-0.077783014	0.8404422		
0.09856	-0.077227514	0.84427396		
0.09856704	-0.077783014	0.841536989		
0.09857408	-0.078338514	0.840989595		
0.09858112	-0.078060764	0.839347412		
0.09858816	-0.078338514	0.841536989		
0.0985952	-0.078894014	0.841810686		
0.09860224	-0.077505264	0.843179172		
0.09860928	-0.076116514	0.842631777		
0.09861632	-0.079449513	0.841263292		
0.09862336	-0.078894014	0.841810686		
0.0986304	-0.077505264	0.841536989		
0.09863744	-0.076672014	0.841263292		
0.09864448	-0.078338514	0.840715897		
0.09865152	-0.077227514	0.840715897		
0.09865856	-0.078060764	0.840989595		
0.0986656	-0.078616264	0.840989595		
0.09867264	-0.079171764	0.841263292		
0.09867968	-0.076394264	0.840168503		
0.09868672	-0.076949764	0.842631777		
0.09869376	-0.078060764	0.841263292		
0.0987008	-0.077227514	0.841810686		
0.09870784	-0.078338514	0.8404422		
0.09871488	-0.078060764	0.842905474		
0.09872192	-0.083338013	0.844000263		
0.09872896	-0.076949764	0.84235808		
0.098736	-0.076394264	0.843179172		
0.09874304	-0.078060764	0.840168503		
0.09875008	-0.079171764	0.841810686		
0.09875712	-0.080005013	0.84235808		
0.09876416	-0.076116514	0.841263292		
0.0987712	-0.076394264	0.8404422		
0.09877824	-0.079171764	0.843452869		
0.09878528	-0.077227514	0.841263292		
0.09879232	-0.079171764	0.840989595		
0.09879936	-0.081116013	0.842084383		
0.0988064	-0.080005013	0.840989595		
0.09881344	-0.078060764	0.840989595		
0.09882048	-0.078616264	0.842084383		
0.09882752	-0.079727263	0.840168503		
0.09883456	-0.077783014	0.8404422		
0.0988416	-0.078060764	0.841536989		
0.09884864	-0.079171764	0.841263292		
0.09885568	-0.078338514	0.841263292		
0.09886272	-0.078616264	0.842631777		
0.09886976	-0.077783014	0.841810686		
0.0988768	-0.078060764	0.841810686		
0.09888384	-0.079171764	0.841536989		
0.09889088	-0.076116514	0.840989595		
0.09889792	-0.079171764	0.840989595		
0.09890496	-0.077783014	0.840168503		
0.098912	-0.077505264	0.839894806		
0.09891904	-0.080282763	0.8404422		
0.09892608	-0.076116514	0.841536989		
0.09893312	-0.078338514	0.842084383		
0.09894016	-0.078060764	0.842905474		
0.0989472	-0.078894014	0.843179172		
0.09895424	-0.076949764	0.841536989		
0.09896128	-0.079171764	0.841263292		
0.09896832	-0.078894014	0.8404422		
0.09897536	-0.077783014	0.841810686		
0.0989824	-0.079727263	0.841536989		
0.09898944	-0.077227514	0.842631777		
0.09899648	-0.076672014	0.841263292		
0.09900352	-0.078894014	0.842631777		
0.09901056	-0.078894014	0.842631777		
0.0990176	-0.080005013	0.842084383		
0.09902464	-0.077227514	0.842084383		
0.09903168	-0.078338514	0.840989595		
0.09903872	-0.077783014	0.842084383		
0.09904576	-0.079171764	0.841810686		
0.0990528	-0.079449513	0.839894806		
0.09905984	-0.075283264	0.835515652		
0.09906688	-0.077227514	0.841810686		
0.09907392	-0.078616264	0.840715897		
0.09908096	-0.079727263	0.840989595		
0.099088	-0.077783014	0.842084383		
0.09909504	-0.077505264	0.839894806		
0.09910208	-0.078338514	0.840715897		
0.09910912	-0.079171764	0.839621109		
0.09911616	-0.078060764	0.839894806		
0.0991232	-0.078616264	0.8404422		
0.09913024	-0.077227514	0.841536989		
0.09913728	-0.078616264	0.843726566		
0.09914432	-0.078060764	0.841810686		
0.09915136	-0.077227514	0.844000263		
0.0991584	-0.076116514	0.839621109		
0.09916544	-0.077783014	0.840715897		
0.09917248	-0.080560513	0.842905474		
0.09917952	-0.080005013	0.841263292		
0.09918656	-0.078894014	0.844000263		
0.0991936	-0.075561014	0.83852632		
0.09920064	-0.080282763	0.841536989		
0.09920768	-0.078060764	0.839347412		
0.09921472	-0.076672014	0.840168503		
0.09922176	-0.079171764	0.840989595		
0.0992288	-0.079171764	0.841536989		
0.09923584	-0.077505264	0.842084383		
0.09924288	-0.078616264	0.841810686		
0.09924992	-0.078060764	0.839621109		
0.09925696	-0.081393763	0.84235808		
0.099264	-0.078060764	0.842905474		
0.09927104	-0.076949764	0.839894806		
0.09927808	-0.080838263	0.842084383		
0.09928512	-0.078338514	0.839894806		
0.09929216	-0.078894014	0.842084383		
0.0992992	-0.079727263	0.841263292		
0.09930624	-0.078338514	0.842905474		
0.09931328	-0.079171764	0.842631777		
0.09932032	-0.075561014	0.840989595		
0.09932736	-0.078338514	0.841810686		
0.0993344	-0.077783014	0.841810686		
0.09934144	-0.080005013	0.839621109		
0.09934848	-0.079449513	0.842084383		
0.09935552	-0.076394264	0.840989595		
0.09936256	-0.078894014	0.842084383		
0.0993696	-0.079171764	0.842905474		
0.09937664	-0.077783014	0.839073715		
0.09938368	-0.077783014	0.839621109		
0.09939072	-0.078060764	0.842084383		
0.09939776	-0.079727263	0.842905474		
0.0994048	-0.078060764	0.840715897		
0.09941184	-0.078060764	0.8404422		
0.09941888	-0.078894014	0.842084383		
0.09942592	-0.080282763	0.842084383		
0.09943296	-0.079449513	0.840715897		
0.09944	-0.078616264	0.840989595		
0.09944704	-0.079449513	0.841810686		
0.09945408	-0.080560513	0.840989595		
0.09946112	-0.080005013	0.842084383		
0.09946816	-0.078338514	0.842631777		
0.0994752	-0.081116013	0.841810686		
0.09948224	-0.080005013	0.842084383		
0.09948928	-0.080560513	0.843179172		
0.09949632	-0.080005013	0.840715897		
0.09950336	-0.079727263	0.841263292		
0.0995104	-0.079171764	0.840715897		
0.09951744	-0.078338514	0.840989595		
0.09952448	-0.080838263	0.840168503		
0.09953152	-0.081393763	0.841536989		
0.09953856	-0.080005013	0.841810686		
0.0995456	-0.080005013	0.842084383		
0.09955264	-0.078894014	0.8404422		
0.09955968	-0.080005013	0.84235808		
0.09956672	-0.080560513	0.840168503		
0.09957376	-0.080005013	0.842631777		
0.0995808	-0.080560513	0.839073715		
0.09958784	-0.079449513	0.841263292		
0.09959488	-0.081671513	0.841810686		
0.09960192	-0.078338514	0.840715897		
0.09960896	-0.079449513	0.841810686		
0.099616	-0.077505264	0.840168503		
0.09962304	-0.077783014	0.840989595		
0.09963008	-0.081671513	0.839621109		
0.09963712	-0.079171764	0.843452869		
0.09964416	-0.079171764	0.840989595		
0.0996512	-0.082227013	0.843179172		
0.09965824	-0.080560513	0.842631777		
0.09966528	-0.079171764	0.84235808		
0.09967232	-0.077505264	0.840715897		
0.09967936	-0.079171764	0.840168503		
0.0996864	-0.080560513	0.84235808		
0.09969344	-0.077505264	0.841810686		
0.09970048	-0.078338514	0.843179172		
0.09970752	-0.077227514	0.84427396		
0.09971456	-0.078894014	0.841810686		
0.0997216	-0.078894014	0.839894806		
0.09972864	-0.080282763	0.842084383		
0.09973568	-0.078338514	0.840989595		
0.09974272	-0.080282763	0.842084383		
0.09974976	-0.081949263	0.842084383		
0.0997568	-0.077783014	0.840715897		
0.09976384	-0.080005013	0.84235808		
0.09977088	-0.080005013	0.840715897		
0.09977792	-0.080005013	0.841810686		
0.09978496	-0.080282763	0.841263292		
0.099792	-0.079171764	0.841263292		
0.09979904	-0.078338514	0.840989595		
0.09980608	-0.079449513	0.840715897		
0.09981312	-0.080005013	0.840168503		
0.09982016	-0.080282763	0.843179172		
0.0998272	-0.080560513	0.839073715		
0.09983424	-0.080282763	0.841536989		
0.09984128	-0.076949764	0.837705229		
0.09984832	-0.080005013	0.842631777		
0.09985536	-0.080282763	0.840168503		
0.0998624	-0.078616264	0.840989595		
0.09986944	-0.080560513	0.842631777		
0.09987648	-0.080005013	0.841536989		
0.09988352	-0.080838263	0.840715897		
0.09989056	-0.080560513	0.84235808		
0.0998976	-0.078894014	0.842084383		
0.09990464	-0.080282763	0.841810686		
0.09991168	-0.078338514	0.841810686		
0.09991872	-0.081949263	0.842084383		
0.09992576	-0.078060764	0.842631777		
0.0999328	-0.077783014	0.8404422		
0.09993984	-0.078894014	0.841263292		
0.09994688	-0.080282763	0.841263292		
0.09995392	-0.080560513	0.841263292		
0.09996096	-0.079171764	0.839621109		
0.099968	-0.079449513	0.840989595		
0.09997504	-0.080282763	0.845368749		
0.09998208	-0.076949764	0.83852632		
0.09998912	-0.079449513	0.8404422		
0.09999616	-0.078894014	0.8404422		
0.1000032	-0.078616264	0.841536989		
0.10001024	-0.080005013	0.839621109		
0.10001728	-0.079171764	0.84235808		
0.10002432	-0.078060764	0.84235808		
0.10003136	-0.078616264	0.841263292		
0.1000384	-0.078894014	0.842905474		
0.10004544	-0.080282763	0.840715897		
0.10005248	-0.078894014	0.842084383		
0.10005952	-0.081116013	0.840989595		
0.10006656	-0.077783014	0.841810686		
0.1000736	-0.080282763	0.841263292		
0.10008064	-0.082504763	0.839621109		
0.10008768	-0.077505264	0.838800017		
0.10009472	-0.079171764	0.838800017		
0.10010176	-0.078894014	0.840715897		
0.1001088	-0.080005013	0.840989595		
0.10011584	-0.079449513	0.841810686		
0.10012288	-0.077227514	0.842905474		
0.10012992	-0.081393763	0.840168503		
0.10013696	-0.077783014	0.840989595		
0.100144	-0.078616264	0.838252623		
0.10015104	-0.080560513	0.841536989		
0.10015808	-0.078060764	0.839894806		
0.10016512	-0.079171764	0.840989595		
0.10017216	-0.079171764	0.841263292		
0.1001792	-0.080282763	0.841263292		
0.10018624	-0.079171764	0.841810686		
0.10019328	-0.081116013	0.842631777		
0.10020032	-0.078338514	0.842084383		
0.10020736	-0.078616264	0.839073715		
0.1002144	-0.079171764	0.8404422		
0.10022144	-0.078894014	0.840715897		
0.10022848	-0.079727263	0.842084383		
0.10023552	-0.080005013	0.841810686		
0.10024256	-0.080005013	0.841810686		
0.1002496	-0.079449513	0.841263292		
0.10025664	-0.078894014	0.842084383		
0.10026368	-0.080005013	0.841810686		
0.10027072	-0.081116013	0.840715897		
0.10027776	-0.080005013	0.839621109		
0.1002848	-0.080005013	0.841263292		
0.10029184	-0.077783014	0.841263292		
0.10029888	-0.081393763	0.841263292		
0.10030592	-0.079171764	0.839621109		
0.10031296	-0.080560513	0.839347412		
0.10032	-0.079727263	0.841263292		
0.10032704	-0.079171764	0.839621109		
0.10033408	-0.079171764	0.841810686		
0.10034112	-0.078616264	0.840715897		
0.10034816	-0.080005013	0.841536989		
0.1003552	-0.079171764	0.842631777		
0.10036224	-0.079727263	0.841810686		
0.10036928	-0.080560513	0.843726566		
0.10037632	-0.079727263	0.840989595		
0.10038336	-0.080560513	0.840715897		
0.1003904	-0.078894014	0.842084383		
0.10039744	-0.080005013	0.840989595		
0.10040448	-0.080282763	0.840715897		
0.10041152	-0.081949263	0.842905474		
0.10041856	-0.080838263	0.844000263		
0.1004256	-0.079171764	0.841810686		
0.10043264	-0.078894014	0.841810686		
0.10043968	-0.079449513	0.8404422		
0.10044672	-0.080560513	0.841810686		
0.10045376	-0.078616264	0.84235808		
0.1004608	-0.080560513	0.841810686		
0.10046784	-0.080005013	0.8404422		
0.10047488	-0.079727263	0.841810686		
0.10048192	-0.079171764	0.840168503		
0.10048896	-0.078338514	0.839347412		
0.100496	-0.079727263	0.8404422		
0.10050304	-0.079449513	0.841810686		
0.10051008	-0.082227013	0.840989595		
0.10051712	-0.079171764	0.841536989		
0.10052416	-0.082504763	0.84235808		
0.1005312	-0.079449513	0.841536989		
0.10053824	-0.079449513	0.841536989		
0.10054528	-0.079449513	0.843179172		
0.10055232	-0.080282763	0.843179172		
0.10055936	-0.080282763	0.841263292		
0.1005664	-0.080560513	0.841536989		
0.10057344	-0.079449513	0.841536989		
0.10058048	-0.081949263	0.845368749		
0.10058752	-0.080005013	0.841536989		
0.10059456	-0.080005013	0.842905474		
0.1006016	-0.077783014	0.841263292		
0.10060864	-0.080282763	0.842631777		
0.10061568	-0.081116013	0.840168503		
0.10062272	-0.083338013	0.846463537		
0.10062976	-0.082227013	0.841810686		
0.1006368	-0.081116013	0.842905474		
0.10064384	-0.080282763	0.840989595		
0.10065088	-0.080838263	0.841536989		
0.10065792	-0.078894014	0.8404422		
0.10066496	-0.081116013	0.841536989		
0.100672	-0.079171764	0.840989595		
0.10067904	-0.081671513	0.841810686		
0.10068608	-0.080005013	0.839894806		
0.10069312	-0.079171764	0.839894806		
0.10070016	-0.079727263	0.839073715		
0.1007072	-0.080005013	0.84235808		
0.10071424	-0.080560513	0.841536989		
0.10072128	-0.081116013	0.840715897		
0.10072832	-0.079171764	0.841263292		
0.10073536	-0.080838263	0.842905474		
0.1007424	-0.079727263	0.845095052		
0.10074944	-0.079727263	0.840989595		
0.10075648	-0.077227514	0.839347412		
0.10076352	-0.080282763	0.8404422		
0.10077056	-0.080282763	0.841536989		
0.1007776	-0.079171764	0.839621109		
0.10078464	-0.079449513	0.839894806		
0.10079168	-0.080560513	0.838800017		
0.10079872	-0.076949764	0.840989595		
0.10080576	-0.078894014	0.839347412		
0.1008128	-0.079727263	0.839347412		
0.10081984	-0.080282763	0.839347412		
0.10082688	-0.081949263	0.840168503		
0.10083392	-0.080282763	0.839894806		
0.10084096	-0.080005013	0.83852632		
0.100848	-0.079449513	0.839347412		
0.10085504	-0.077227514	0.83661044		
0.10086208	-0.080838263	0.841263292		
0.10086912	-0.081949263	0.840715897		
0.10087616	-0.079727263	0.840168503		
0.1008832	-0.079449513	0.839621109		
0.10089024	-0.081393763	0.839621109		
0.10089728	-0.079727263	0.839073715		
0.10090432	-0.079727263	0.839073715		
0.10091136	-0.081949263	0.838800017		
0.1009184	-0.080282763	0.839894806		
0.10092544	-0.081949263	0.8404422		
0.10093248	-0.078616264	0.839621109		
0.10093952	-0.080005013	0.839621109		
0.10094656	-0.082227013	0.840989595		
0.1009536	-0.080560513	0.8404422		
0.10096064	-0.078060764	0.838252623		
0.10096768	-0.080282763	0.838252623		
0.10097472	-0.080560513	0.839347412		
0.10098176	-0.081393763	0.839073715		
0.1009888	-0.079171764	0.839621109		
0.10099584	-0.081116013	0.839894806		
0.10100288	-0.079727263	0.838252623		
0.10100992	-0.081949263	0.839621109		
0.10101696	-0.080005013	0.835241955		
0.101024	-0.080282763	0.839894806		
